video_id;playlist_name;video_name;publication_date;views;likes;dislikes;favorites;comments;duration_seconds
AGSnG2YlejM;Полное прохождение кампаний Старкрафта;Прохождение кампании StarCraft 2: Legacy of the Void №3;2015-11-12T21:16:08Z;70553;1007;54;0;84;12605
ul15YGuEhpc;Полное прохождение кампаний Старкрафта;Прохождение кампании StarCraft 2: Legacy of the Void №4;2015-11-13T22:56:00Z;67089;970;231;0;191;14122
ipOrcUQSUXc;Полное прохождение кампаний Старкрафта;Прохождение эпилога StarCraft 2: Legacy of the Void;2015-11-15T20:28:23Z;53888;1145;62;0;163;9411
m_w0VVmzY5I;Полное прохождение кампаний Старкрафта;Прохождение кампании StarCraft 2: Legacy of the Void - Challenge;2015-11-22T15:39:53Z;24738;473;11;0;27;8639
7uH_vvoQ8ek;Полное прохождение кампаний Старкрафта;Прохождение кампании StarCraft 2 - Nova: Covert Ops №1;2016-03-29T20:48:48Z;51227;1054;200;0;152;7142
udIDfJrJars;Полное прохождение кампаний Старкрафта;Прохождение кампании StarCraft 2 - Nova: Covert Ops №2;2016-08-02T23:23:25Z;41581;770;46;0;114;9541
8lfa2JV_Sfc;Полное прохождение кампаний Старкрафта;Прохождение кампании StarCraft 2 - Nova: Covert Ops №3;2016-11-22T21:18:59Z;40612;885;102;0;119;10062
ULtb8COeVAM;Полное прохождение кампаний Старкрафта;Прохождение дополнения StarCraft: Loomings (Появление) - Кампания Mass Recall на эксперте - Ep. 1;2021-01-23T17:24:01Z;108050;6561;139;0;622;9709
6-uz9G2ZfLc;Полное прохождение кампаний Старкрафта;Прохождение дополнения Stukov Series (Алексей Стуков) - Кампания Mass Recall НЕ на эксперте - Ep. 2;2021-02-14T19:17:03Z;135622;5090;268;0;321;17164
lXqtdpM7COA;Полное прохождение кампаний Старкрафта;Прохождение кампании Восстание: StarCraft | Эпизод 1, Терраны - Кампания Mass Recall на Эксперте Ep3;2021-03-07T17:13:04Z;112523;4541;120;0;281;12025
6yoDT7ClXQQ;Полное прохождение кампаний Старкрафта;Прохождение кампании Восстание: StarCraft | Эпизод 1, Терраны - Кампания Mass Recall на Эксперте Ep4;2021-03-14T18:31:23Z;80732;3206;113;0;151;13316
si4TQ14imUA;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Rush в GML: Тренировка №1 в StarCraft 2: HotS;2015-06-22T20:54:48Z;14825;193;2;0;21;12045
P-wO5XVXe2s;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Rush в GML: Тренировка №2 в StarCraft 2: HotS;2015-06-23T20:34:32Z;6915;95;6;0;6;11371
CUmAHoeVKJU;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Rush в GML: Тренировка №3 в StarCraft 2: HotS;2015-06-25T11:11:09Z;5653;83;0;0;5;13641
AFLK2ezz7Ag;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Rush в GML: Тренировка №4 в StarCraft 2: HotS;2015-06-30T21:32:34Z;4957;76;3;0;8;13396
qPqqig92jbg;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Rush в GML: Тренировка №5 в StarCraft 2: HotS;2015-07-01T22:37:15Z;5625;92;2;0;10;13449
eIPjfmpfbeU;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Rush в GML: Тренировка №6 в StarCraft 2: HotS;2015-07-05T23:58:49Z;4624;67;0;0;9;10108
oPPuaQRuX3E;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Rush в GML: Тренировка №7 в StarCraft 2: HotS [FINAL];2015-07-06T21:55:33Z;9917;151;3;0;13;20569
DASJzS1VRpc;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Случайный грандмастер в SC2:HotS Ep.1;2015-09-19T01:00:46Z;15305;293;12;0;24;11722
bU63au9ol4g;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Случайный грандмастер в SC2:HotS Ep.2;2015-09-23T22:45:29Z;9261;208;3;0;31;11040
h3eef4RlFTg;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Случайный грандмастер в SC2:HotS Ep.3;2015-09-27T19:11:43Z;9474;219;7;0;24;8848
bB8MRkEUnNw;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Случайный Алесиор + Случайный грандмастер в SC2:HotS Ep.4;2015-09-29T19:52:44Z;11701;293;2;0;46;7245
fILIvLhQVjU;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Случайный грандмастер в SC2:HotS Ep.5;2015-10-07T17:57:26Z;9103;217;3;0;25;9694
jSrHWBZvv68;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Случайный грандмастер в SC2:HotS Ep.6;2015-10-11T19:52:24Z;15986;278;9;0;28;9002
B2yXXlT9EsA;Игры за случайную расу в StarCraft 2: Heart of the Swarm;Случайный грандмастер в SC2:HotS Ep.7;2015-10-29T16:25:48Z;11299;290;0;0;26;6498
Nrbyvw4bHzQ;Избранные матчи профессионалов в StarCraft 2;САМЫЕ МОЩНЫЕ АРМИИ в StarCraft II: Нетипичные игры профессионалов на StayAtHomeStory Cup #3;2021-03-17T14:00:08Z;90904;4767;135;0;455;2715
XCJ7MiI4md0;Избранные матчи профессионалов в StarCraft 2;УДИВИЛИ ЧЕМПИОНА МИРА: Две самых красивых стратегии на IEM Katowice | Serral - TIME, PartinG - Rogue;2021-03-10T14:00:11Z;136537;6436;156;0;494;3376
Gr5lU1CS4g0;Избранные матчи профессионалов в StarCraft 2;ЧЕМПИОНАТ МИРА | ФИНАЛ: IEM Katowice 2021 по StarCraft II - Reynor (Zerg) vs Zest (Protoss) + БОНУС;2021-03-01T14:00:05Z;129947;5111;98;0;529;3655
00wBgUHmrVo;Избранные матчи профессионалов в StarCraft 2;ВЕЛИЧАЙШИЙ ЯДЕРНЫЙ ВЗРЫВ в истории StarCraft II: Maru vs Solar на Чемпионате мира 2021 в Катовице;2021-02-24T14:00:01Z;165135;7384;115;0;629;2449
RPtfnGq2uvU;Избранные матчи профессионалов в StarCraft 2;МЕЧТА BLIZZARD СБЫЛАСЬ: Самый бредовый каст в StarCraft II заработал | Zest - Rogue, ByuN - Patience;2021-02-17T14:00:08Z;196518;8813;192;0;676;2738
NDdNIW7YZAM;Избранные матчи профессионалов в StarCraft 2;КОРЕЙСКИЙ КУДЕСНИК: Чемпион мира по StarCraft II творит чудеса - ByuN vs Nice, ByuN vs Solar;2021-02-12T14:00:07Z;127074;6974;105;0;695;2598
7mQbScDk6jc;Избранные матчи профессионалов в StarCraft 2;50 МИНУТ ПОТА: Корейский Принц VS Украинский Мастер - 35 тысяч действий в крутой игре в StarCraft II;2021-02-06T14:00:05Z;113507;6371;117;0;461;3044
-JshoBQjrtY;Избранные матчи профессионалов в StarCraft 2;АРЕНА СМЕРТЕЙ: Безумное 1x1 противостояние Bly (зерг, Украина) vs Nina (протосс, США) в StarCraft II;2021-01-21T14:00:00Z;83200;6175;279;0;879;1887
Oz7zyTmpZBo;Избранные матчи профессионалов в StarCraft 2;АСЫ ВОЕННОГО ДЕЛА: Лучшие корейские профессионалы в деле на DreamHack Masters по StarCraft II;2021-01-15T14:00:17Z;119134;5557;94;0;236;2955
jFSGcIn_nOs;Избранные матчи профессионалов в StarCraft 2;УБИЙЦЫ ПРОТОССОВ: ShoWTimE vs Dark в игре с тройным телепортом в StarCraft II на Shopify TSL 6;2021-01-13T14:00:25Z;114693;5272;86;0;351;3109
tOjX7k-MCO4;Избранные матчи профессионалов в StarCraft 2;СОБРАЛИ ВСЕ РЕСУРСЫ: Maru и Dark вошли в цугцванг в профессиональной игре в StarCraft II на TSL 6;2021-01-09T14:00:24Z;134023;8418;134;0;494;2804
o9I1YiHydWM;Избранные матчи профессионалов в StarCraft 2;ВЫЖИТЬ ПОД ПРЕССОМ! Игры асов StarCraft II с безостановочным давлением: Kas - HellraiseR, Bly - Clem;2020-12-25T14:00:11Z;93305;5008;346;0;715;3155
pXunnSrk-iw;Избранные матчи профессионалов в StarCraft 2;КОРЕЙСКИЙ ТРЮК или как украсть победу одним юнитом в StarCraft II: TIME (Terran) vs Dark (Zerg);2020-12-15T14:00:13Z;115281;6453;138;0;253;2264
cfarLM7oG0w;Избранные матчи профессионалов в StarCraft 2;ИЗ РУК В РУКИ: Тонны магических переворотов в одной игре в StarCraft II - играют Unix, Couguar и ко!;2020-12-07T14:00:08Z;82924;4957;83;0;205;2635
QvrgBuQStss;Избранные матчи профессионалов в StarCraft 2;НЕВОЗМОЖНАЯ ПОБЕДА: Фантастические игры Maru - Harstem & ByuN - Reynor на ASUS ROG StarCraft II;2020-12-03T14:00:06Z;111001;5668;114;0;379;2975
WGjb37eL0JM;Избранные матчи профессионалов в StarCraft 2;ИГРА ГОДА - 2020: ByuN vs Serral! Легендарный чемпион против лучшего в мире европейского StarCraft 2;2020-12-01T14:00:06Z;124506;7766;123;0;561;2523
kcm9tngqvR0;Избранные матчи профессионалов в StarCraft 2;ПИКОВЫЙ УРОВЕНЬ ИГРЫ: Как корейские прогеймеры делают все для победы в киберспортивной стратегии;2020-11-27T14:00:11Z;104095;5127;158;0;350;3234
qdckHnMtdUU;Избранные матчи профессионалов в StarCraft 2;КАК ИГРАЮТ В КИТАЕ: Киберэкзотика в квалификациях Китая и Тайваня на DreamHack Masters StarCraft II;2020-11-19T14:00:19Z;103345;4724;81;0;415;3108
U9t2D6QLnVM;Избранные матчи профессионалов в StarCraft 2;ФИАСКО КОРЕИ: Реванш Европы и Америки на DreamHack Masters за доминирование Кореи в StarCraft II;2020-11-15T14:00:06Z;114290;5043;78;0;402;3566
e7Nfq1Yl0qM;Избранные матчи профессионалов в StarCraft 2;ОН УЖЕ КРУЧЕ MARU? Clem набирает топовую форму и сражается за статус топ 1 Европы в StarCraft II;2020-11-09T14:00:07Z;117656;5865;99;0;558;3220
7kJ9kCsbMtY;Избранные матчи профессионалов в StarCraft 2;ВСЕ ЮНИТЫ ПРОТОССА в борьбе с зергом в StarCraft II: Уроки выживания в матчапе Zerg v Protoss от Bly;2020-10-10T14:00:01Z;82487;4732;163;0;498;3000
fnsGJ5ln3fA;Избранные матчи профессионалов в StarCraft 2;МАТЧ ВЕКА в StarCraft II: Serral и Maru встретились после двух лет ожидания - BO3 на King of Battles;2020-10-04T14:00:25Z;246669;11443;198;0;982;4014
0Gb0_e6zeK0;Избранные матчи профессионалов в StarCraft 2;ПРОЖАРКА С ПРОТОССАМИ: Самые оригинальные победы в матчах терранов и протоссов в StarCraft II GML;2020-09-19T14:00:00Z;101615;5138;99;0;251;2758
uVoaOlmTbEk;Избранные матчи профессионалов в StarCraft 2;НОВЫЙ ТОП 1 МИРА?! Reynor vs Clem & Serral в финалах DreamHack Masters Fall Europe по StarCraft II;2020-09-15T14:00:12Z;148389;5843;121;0;535;3150
KpU5VyBGTbk;Избранные матчи профессионалов в StarCraft 2;ИГРЫ НАШЕЙ МЕЧТЫ: Безумное PvT, выживание в PvZ и красивое макро в PvP - играет Couguar;2020-09-09T14:00:06Z;134973;6397;155;0;633;3588
f8jQXLU1jBo;Избранные матчи профессионалов в StarCraft 2;ФЕСТИВАЛЬ ЧИЗОВ: CheeseCraft в матче Bly vs MaxPax на DreamHack Masters Fall Europe по StarCraft II;2020-09-03T14:00:08Z;106365;5756;93;0;401;2219
NR0RFpRgYMY;Избранные матчи профессионалов в StarCraft 2;НЕСКУЧНЫЙ СТАРКРАФТ: Космические шалости в максимально нестандартных играх с протоссами и зергами;2020-09-01T14:00:04Z;107926;5579;98;0;261;3057
ywA6FaXOoHc;Избранные матчи профессионалов в StarCraft 2;ИГРАЮТ СИЛЬНЕЙШИЕ: Суперматчи Serral - INnoVation и Maru - PartinG в фентези лиге по StarCraft II;2020-08-29T14:00:29Z;118248;6069;106;0;347;2830
8uq8o4S8tfw;Избранные матчи профессионалов в StarCraft 2;В ЗОНЕ РИСКА: Борьба террана и зерга на грани жизни и смерти - игры профессионалов в StarCraft II;2020-08-25T14:00:04Z;116958;5986;80;0;404;3386
SAHgpyID28I;Избранные матчи профессионалов в StarCraft 2;БРЕДОВЫЙ ПУТЬ К ПОБЕДЕ: Стратегии протосса-безумца в StarCraft II - MaxPax vs Clem, MaxPax vs TLO;2020-08-21T14:00:05Z;202100;7528;227;0;595;3450
5kRu-fAYw64;Избранные матчи профессионалов в StarCraft 2;БЕГСТВО БЕЗ ОГЛЯДКИ: Великое переселение зергов на Golden Wall - Bly vs uThermal в StarCraft II;2020-08-13T14:00:01Z;116283;7024;100;0;411;2915
lZb677EtfRM;Избранные матчи профессионалов в StarCraft 2;АДСКИЕ ИГРЫ возвращаются: Ночные кошмары терранов и зергов в грандмастер лиге StarCraft II;2020-08-09T14:00:10Z;113451;6028;154;0;803;2515
cJg7I3r7NA4;Избранные матчи профессионалов в StarCraft 2;ПРЕДСКАЗАТЬ НЕВОЗМОЖНО: Игры профессионалов в StarCraft II с абсолютно непредсказуемым исходом;2020-08-04T14:00:17Z;123898;5792;107;0;283;3088
M4Gga3wMVOk;Избранные матчи профессионалов в StarCraft 2;"ИГРА-ЛЕГЕНДА: Битва лучших протоссов Америки в StarCraft II с девизом ""Убегай или умрешь!""";2020-07-23T14:00:04Z;109007;6715;105;0;424;2165
OPbf8sNHUzo;Избранные матчи профессионалов в StarCraft 2;ШАЛОСТИ ПРОГЕЙМЕРОВ: Битвы терранов-самоубийц и протоссов в StarCraft II в необычном формате;2020-07-20T14:00:09Z;135451;6409;169;0;561;3321
UhKd7MaOwps;Избранные матчи профессионалов в StarCraft 2;ПОСЛЕДНЯЯ НАДЕЖДА: Vanya - Lambo в плей-офф европейского этапа на DreamHack Masters Summer;2020-07-10T14:00:06Z;76001;6608;65;0;802;2068
NygvqLdIFh4;Избранные матчи профессионалов в StarCraft 2;СУПЕРМАТЧ БЛАЯ: Битва Bly - GunGFuBanDa за продолжение борьбы на DreamHack Masters Summer;2020-07-04T14:00:05Z;96544;4482;72;0;362;3692
0_9UGM5uFsE;Избранные матчи профессионалов в StarCraft 2;НА ГРАНИ ВЫЛЕТА: Ключевые поединки наших игроков на DreamHack Masters Summer по StarCraft II;2020-07-03T14:00:00Z;92353;3429;107;0;312;4326
_5GA-usf1jQ;Избранные матчи профессионалов в StarCraft 2;ОГОНЬ И ХАОС: Как хладнокровие профессиональных игроков может спасать игры в StarCraft II;2020-06-24T14:00:15Z;112218;5435;110;0;396;3021
Xsozx-ko0SU;Избранные матчи профессионалов в StarCraft 2;ЖЕРТВЫ БОЛЬШИХ ПОБЕД: Воздушный гамбит наших игроков на Stay at HomeStory Cup 2 по StarCraft II;2020-06-16T14:00:13Z;127704;5711;104;0;365;2947
8O_bBVrlcpw;Избранные матчи профессионалов в StarCraft 2;СЕРЬЕЗНЫЕ ИГРЫ: Как профессионалы StarCraft II цепляются мертвой хваткой за шанс победить;2020-06-10T14:00:02Z;142565;6376;145;0;654;4196
4dy2iWG-2gw;Избранные матчи профессионалов в StarCraft 2;СМЕРТЕЛЬНАЯ ЛОВУШКА: Терраны и протоссы в эпичных концовках игр профессионалов в StarCraft II;2020-06-02T14:00:01Z;129753;7911;121;0;551;2270
ZYfr7lVwnU4;Избранные матчи профессионалов в StarCraft 2;ЖЕСТОКИЙ ЖРЕБИЙ: Vanya vs TY - игра с корейским чемпионом на StarCraft II TeamLiquid StarLeague;2020-05-18T14:00:17Z;100028;4924;96;0;440;2488
hxJObl8s08A;Избранные матчи профессионалов в StarCraft 2;МИРОВОЙ РЕКОРД АРМ: Восемь прогеймеров в самом скоростном 1х1 матче в режиме архона StarCraft II;2020-05-14T14:00:18Z;138755;6565;100;0;665;2989
_ameasYrb38;Избранные матчи профессионалов в StarCraft 2;БЛИЦКРИГ ПРОВАЛИЛСЯ: Как несколько мгновений решили исход войны до последних сил в StarCraft II;2020-05-09T14:00:13Z;100162;5999;103;0;455;2625
oWtkLn9emG4;Избранные матчи профессионалов в StarCraft 2;СУМАСШЕДШИЕ ИДЕИ: Упорная борьба 200 IQ тактик профессиональных игроков в StarCraft II;2020-04-28T14:00:30Z;160086;6301;212;0;740;3468
PoMBUU_ZFas;Избранные матчи профессионалов в StarCraft 2;УНИКАЛЬНЫЙ МАТЧ StarCraft II: Serral и Reynor против тройного архона в жаркой битве зерга и протосса;2020-04-24T14:00:26Z;109756;7376;88;0;600;2233
0-XM41TqtLk;Избранные матчи профессионалов в StarCraft 2;ОНИ ПЕРЕПРОБОВАЛИ ВСЕ: Самые невероятные попытки профессионалов одержать победу в StarCraft II;2020-04-18T14:00:00Z;142176;6095;109;0;425;3332
JWgJUf9QOCM;Избранные матчи профессионалов в StarCraft 2;ПОБЕГ И СПАСЕНИЕ: Как остров и край карты могут помочь восстановиться с нуля в StarCraft II;2020-04-16T14:00:07Z;158075;7064;112;0;616;2841
2NpQINDe7fA;Избранные матчи профессионалов в StarCraft 2;ПРОСНИСЬ, ТЫ В ФИНАЛЕ! Корейский чемпион SC2 играет финал против финского феномена в 8 утра;2020-04-14T14:00:02Z;178418;6583;224;0;686;4125
dNOYRqIRhEA;Избранные матчи профессионалов в StarCraft 2;МОНСТРЫ КЛАВИАТУРЫ И МЫШИ: Корейские профессионалы демонстрируют суперсилу в StarCraft II;2020-04-07T14:00:14Z;125954;6437;109;0;463;3471
yMMNjN84jWQ;Избранные матчи профессионалов в StarCraft 2;ВСЕ НЕНАВИДЯТ PVP? Резня протоссов в зеркальном матчапе с непобедимыми армиями в StarCraft II;2020-03-20T14:00:18Z;102779;4273;112;0;385;3187
_Km5UoGmbF8;Избранные матчи профессионалов в StarCraft 2;В ТЫЛУ ВРАГА: Как обмен ударами в спину превращает игру в StarCraft II в шедевральное зрелище;2020-03-15T14:00:07Z;143905;6087;132;0;470;3062
SULJ5vbzpN0;Избранные матчи профессионалов в StarCraft 2;ВСЕ ПОШЛО НЕ ПО ПЛАНУ: Отчаянные битвы до последних юнитов у наших игроков в StarCraft II;2020-03-11T14:00:06Z;118416;5888;126;0;706;2709
4dCWIClSPPg;Избранные матчи профессионалов в StarCraft 2;ВИРТУОЗНОЕ МИКРО: Лучшие зеркальные поединки с корейцами на IEM Katowice 2020 StarCraft II;2020-03-03T14:00:00Z;114058;5428;89;0;338;3112
js6BXh22phU;Избранные матчи профессионалов в StarCraft 2;ДВОЙНОЙ ПОДВИГ: Bly и SKillous против четырехкратного чемпиона WCS на IEM Katowice 2020;2020-02-25T14:00:08Z;127500;5869;134;0;400;2933
jxCBBIR_qcA;Избранные матчи профессионалов в StarCraft 2;ИСКУССТВО ВОЙНЫ: Стратегия и тактика корейских прогеймеров в сражениях из мира StarCraft II;2020-02-23T14:00:11Z;112880;5167;106;0;478;2306
o0JxiyD3Bro;Избранные матчи профессионалов в StarCraft 2;ЗВЕЗДНЫЕ РАЗБОРКИ: Четыре титана StarCraft II в борьбе! Scarlett - TY, TaeJa - Rogue;2020-02-18T14:00:08Z;135365;5910;96;0;523;2745
KmnypHJRxYs;Избранные матчи профессионалов в StarCraft 2;САМЫЕ БЫСТРЫЕ ЛЮДИ: Как играют лучшие корейские профессионалы в StarCraft II - TY и sOs;2020-02-11T14:00:07Z;214568;8612;198;0;555;1661
f0NICprRp9o;Избранные матчи профессионалов в StarCraft 2;КОРЕЙЦЫ СНОВА В ДЕЛЕ: Новые матчи великих чемпионов из Южной Кореи в StarCraft II;2020-02-01T14:00:04Z;143534;5887;106;0;520;2974
t_OamOCxdxg;Избранные матчи профессионалов в StarCraft 2;ИГРА С ОГНЕМ: Зажигательные поединки зергов против протоссов в элитной лиге StarCraft II;2020-01-23T14:00:24Z;137357;5552;129;0;507;3952
8HBWhNbExI8;Избранные матчи профессионалов в StarCraft 2;СУРОВОЕ ИСПЫТАНИЕ: Игроки сборной России SKillous и Vanya на отборах IEM Katowice;2020-01-16T14:00:00Z;120802;4879;109;0;514;3254
5jLVipLlxCY;Избранные матчи профессионалов в StarCraft 2;ЖЕСТКОЕ ДАВЛЕНИЕ ОТ ПРОФИ: Потные матчи с игроками элитной лиги StarCraft II;2020-01-10T14:00:01Z;171255;6541;122;0;467;3736
ekCoBFPwbzk;Избранные матчи профессионалов в StarCraft 2;ЗАЩИТА ЛЮБОЙ ЦЕНОЙ: Терраны и протоссы строят и разрушают крепости в StarCraft II;2019-12-17T14:00:04Z;181589;7678;138;0;509;2717
oxsHyIyz2vU;Избранные матчи профессионалов в StarCraft 2;НИКОГДА НЕ СДАВАЙСЯ: Неумирающая надежда в невероятных дуэлях по StarCraft II;2019-12-03T14:30:58Z;145743;6083;147;0;564;4430
hrKT8uU5gY0;Избранные матчи профессионалов в StarCraft 2;МЫ БОРОЛИСЬ ЗА ЭТО: Лучшие битвы терранов и протоссов на HomeStory Cup по StarCraft II;2019-11-25T14:00:09Z;134882;6451;157;0;479;2276
2Sf-bIq62to;Избранные матчи профессионалов в StarCraft 2;СОБРАЛИ ВСЕ РЕСУРСЫ: Эпичные сражения терранов до последних юнитов в StarCraft II;2019-11-07T14:00:01Z;157435;8515;122;0;670;2541
y1W52d4kQ3A;Избранные матчи профессионалов в StarCraft 2;НЕТРАДИЦИОННЫЙ ТУРНИР: Встреча сильнейших фотонщиков StarCraft II;2019-10-24T14:00:08Z;110725;4969;115;0;572;3285
0jKgmAqSp6g;Избранные матчи профессионалов в StarCraft 2;ЛИХИЕ ГОРКИ: Русские прогеймеры в крутейших Старкрафт-приключениях;2019-10-16T14:00:01Z;98504;4556;142;0;446;2729
d5Ccg1Bif0I;Избранные матчи профессионалов в StarCraft 2;ШАНС ОДИН НА МИЛЛИОН: Игроки выпутываются из безнадежных ситуаций в StarCraft II;2019-10-12T14:00:04Z;196057;9990;204;0;440;2917
HQEE_Jh2OD8;Избранные матчи профессионалов в StarCraft 2;ЗАЖИГАЕТ НА ПОЛНУЮ: CatZ и его 300 IQ билды на Nation Wars 2019 по StarCraft II;2019-10-10T14:00:14Z;173781;6671;98;0;415;2881
3N7frxy542E;Избранные матчи профессионалов в StarCraft 2;ШИКАРНЫЕ ЗЕРКАЛА: Игры формата non-stop action в StarCraft II TvT, PvP и ZvZ;2019-09-27T14:00:01Z;101391;4166;83;0;260;3017
P0GIoqeHaZM;Избранные матчи профессионалов в StarCraft 2;ИЗ ПОСЛЕДНИХ СИЛ: Три победы с потом и кровью в рейтинговых матчах StarCraft II;2019-09-23T14:00:09Z;149675;6732;162;0;831;3151
nwo_jHp1wKQ;Избранные матчи профессионалов в StarCraft 2;ВЫНОС МОЗГА: CatZ vs Genies - встреча корифеев нестандартного Старкрафта;2019-09-13T14:00:09Z;173163;7909;111;0;367;2173
WF2rMCHVg1c;Избранные матчи профессионалов в StarCraft 2;КОШМАРЫ ПРОТОССОВ: Чего боятся фотонщики в StarCraft II? Креативный ответ террана и зерга;2019-09-01T14:00:04Z;302511;9436;244;0;507;2626
NDmiNCGTCAc;Избранные матчи профессионалов в StarCraft 2;КОРОЛЕВСКАЯ БИТВА: Протосс и терран с мощнейшими армиями в StarCraft II;2019-08-13T14:00:04Z;195165;7056;186;0;447;2209
oX_OuLy59To;Избранные матчи профессионалов в StarCraft 2;БОЙ БЕЗ ОСТАНОВКИ: Искрометные дуэли в элитной лиге StarCraft II;2019-08-08T14:00:10Z;267056;9742;194;0;476;2346
i4FPgarC1Tc;Избранные матчи профессионалов в StarCraft 2;НОВАЯ БИТВА ЧЕМПИОНОВ: INnoVation и Serral в сиквеле суперматча StarCraft II;2019-08-02T14:00:12Z;230707;9291;188;0;621;2020
sKXoBVnTUH8;Избранные матчи профессионалов в StarCraft 2;НОВЫЙ ПУТЬ К ПОБЕДЕ: Неубиваемый зерг и орды протосса в StarCraft II;2019-07-16T14:00:06Z;215362;6732;155;0;438;2365
rO6su-5emho;Избранные матчи профессионалов в StarCraft 2;ВЗРЫВНОЙ МАТЧ: Протосс и Терран на празднике StarCraft II c Alex007;2019-07-13T13:27:43Z;131947;5536;119;0;332;2087
WC8rgmDhnCM;Избранные матчи профессионалов в StarCraft 2;ГЕРОЙСКИЕ ПОДВИГИ в StarCraft II: Борьба до конца от воинов-одиночек;2019-07-07T14:00:06Z;114899;5034;131;0;305;1550
6MRNw-WJiBs;Избранные матчи профессионалов в StarCraft 2;ДВА РЕКОРДА В ОДНОЙ ИГРЕ: 205 рабочих и 300+ боевого лимита в StarCraft II;2019-07-04T14:00:02Z;270804;8554;274;0;545;2571
7Qyw1LFKzkc;Избранные матчи профессионалов в StarCraft 2;ПОЧЕМУ КОРЕЙЦЫ ПОБЕЖДАЮТ в Старкрафте? Отвечают Чемпионы Мира - TY и Zest!;2019-07-02T14:00:00Z;118191;4382;135;0;382;2830
ViIwkYy9luY;Избранные матчи профессионалов в StarCraft 2;ВОЙНА НА ИСТОЩЕНИЕ: Опытные игроки побеждают измором в StarCraft II;2019-06-27T14:00:03Z;161833;5068;193;0;277;2636
geyPYERNKo4;Избранные матчи профессионалов в StarCraft 2;ГРАЖДАНСКАЯ ВОЙНА: Терраны и зерги бьют своих в эпичных StarCraft 2 матчах;2019-06-18T14:00:07Z;117617;6563;79;0;409;1982
gY40U2tqu-c;Избранные матчи профессионалов в StarCraft 2;МИР ХАОСА в StarCraft II: Прокси-базы и размены с терранами в Элитной лиге;2019-06-10T14:00:04Z;131700;5044;95;0;412;2870
NAwvt783ZVE;Избранные матчи профессионалов в StarCraft 2;ЗВЕЗДНЫЙ ТУРБО КРУИЗ по StarCraft II feat. CatZ, Denver, puCK, SKillous;2019-06-08T14:26:54Z;90261;3790;69;0;331;2612
3-diYqJii9o;Избранные матчи профессионалов в StarCraft 2;БИТВЫ КОНТИНЕНТОВ: Игроки из России, США и Китая на новой карте SC2;2019-05-28T14:00:01Z;110392;3614;111;0;290;2642
_Lo2V_62KiI;Избранные матчи профессионалов в StarCraft 2;ZERG RUSH 2019: BLY - NEEB на StarCraft II WCS Spring в Киеве;2019-05-22T14:00:05Z;86477;4502;81;0;303;1412
oYOsMbzYbwk;Избранные матчи профессионалов в StarCraft 2;ЖЕСТКИЕ СТЫЧКИ: Как побеждают в StarCraft II без единой базы;2019-05-14T14:00:15Z;117288;5512;81;0;454;2462
FWe3fuHK_Jk;Избранные матчи профессионалов в StarCraft 2;БЕЗУМНЫЕ РАЗМЕНЫ: Остросюжетная дуэль протосса и террана в SC2;2019-05-04T14:00:03Z;216092;10299;176;0;883;2908
_KgyAlO_-9Q;Избранные матчи профессионалов в StarCraft 2;СУРОВЫЕ РУССКИЕ СТРАТЕГИИ: Игры против логики в StarCraft II;2019-05-02T14:00:04Z;184264;6537;219;0;428;2310
32VfHMYUQRE;Избранные матчи профессионалов в StarCraft 2;ТАНЦУЮЩИЕ ПРОТОССЫ: PvP до последних юнитов в StarCraft II;2019-04-14T11:00:00Z;82275;4088;55;0;206;1595
izJ2CQ9fNxU;Избранные матчи профессионалов в StarCraft 2;НЕУЛОВИМЫЕ МСТИТЕЛИ: Терран и Протосс в побоище на Cyber Forest;2019-04-07T11:00:07Z;163697;6931;89;0;366;2121
Ae11HuHkFRQ;Избранные матчи профессионалов в StarCraft 2;1 АПРЕЛЯ У КОРЕЙЦЕВ: Тренировки профессионалов в StarCraft II;2019-04-01T13:00:03Z;114408;3904;211;0;535;2242
C0rP4gylmXM;Избранные матчи профессионалов в StarCraft 2;ПОБЕДЫ НА ВОЛОСКЕ: Партизанские войны в StarCraft II;2019-03-29T14:00:00Z;219537;7497;92;0;441;3001
ULTf8lPqTRM;Избранные матчи профессионалов в StarCraft 2;ВОЙНА БУДУЩЕГО: Пятизвездочный матч Maru vs Neeb на WESG SC2;2019-03-23T14:00:05Z;225129;7799;144;0;476;2024
ZiMNLJY7hBE;Избранные матчи профессионалов в StarCraft 2;Мировой финал WESG: INnoVation vs Serral в StarCraft II - $150.000 на кону!;2019-03-19T14:00:03Z;408156;8478;248;0;764;6492
